human_gene_name	human_gene_id	primary_state	drug_key	drug_name	sources	pair_source_count	raw_actions	normalized_action	desired_action	direction_match	mechanism_text	max_clinical_phase	approval_or_warning	disease_context	upstream_evidence_sources	mouse_spatial_score	human_support_score	pharmacology_score	repair_safety_penalty	target_final_priority_score	target_priority_tier	pair_qualifies_for_tier_a	claim_boundary
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8481	LDN-214117	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:9380	BIX02189	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:9713	H. POLYGYRUS TGF-&BETA; MIMIC	DGIdb	1	agonist: ACTIVATING	activate	context_dependent	unresolved	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	NCIT:C116357	VACTOSERTIB	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			TTD	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	NCIT:C116891	GALUNISERTIB	DGIdb	1	inhibitor: INHIBITORY; inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL; GuideToPharmacology; TTD	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	NCIT:C132013	TGFBETA INHIBITOR LY3200882	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			TTD	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	NCIT:C166745	METELIMUMAB	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			TTD	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	NCIT:C175551	ZILURGISERTIB	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	DRUGBANK:DB06004	TG-C	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TdgClinicalTrial	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:5062	TGF&BETA;3	DGIdb	1	agonist: ACTIVATING	activate	inhibit	mismatched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:8075	LY2109761	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:8120	COMPOUND 13D [PMID: 23639540]	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:8155	COMPOUND 13A [PMID: 23639540]	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:8194	COMPOUND 15B [PMID: 16539403]	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	IUPHAR.LIGAND:9713	H. POLYGYRUS TGF-&BETA; MIMIC	DGIdb	1	agonist: ACTIVATING	activate	inhibit	mismatched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	NCIT:C116891	GALUNISERTIB	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	RXCUI:1314255	HESPERETIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR2	ENSG00000163513	immune_fibrotic_adverse	RXCUI:153329	IRINOTECAN HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	36.07726659414027	7.810770907147257	5.5	13.0	36.38803750128753	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	CHEMBL265582	TNF-ALPHA	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	IUPHAR.LIGAND:10048	ERW1041E	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	IUPHAR.LIGAND:12802	VILAGLETISTAT	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	IUPHAR.LIGAND:12803	COMPOUND 11 [PMID: 37449845]	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	IUPHAR.LIGAND:5994	JAK3 INHIBITOR IV	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			GuideToPharmacology	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C1216	RETINYL ACETATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C1272	RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C1289	RECOMBINANT INTERLEUKIN-8	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C1423	PERFOSFAMIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C2337	SODIUM BUTYRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C274	ANTINEOPLASTIC AGENT	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C338	CAMPTOTHECIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C38706	GARLIC	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C539	HEPARIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C540	HEPARAN SULFATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C571	ANTISERUM	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C586	RECOMBINANT INTERLEUKIN-1	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C591	RECOMBINANT INTERLEUKIN-6	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C596	IONOMYCIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C610	LEVAMISOLE HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C684	RECOMBINANT NERVE GROWTH FACTOR	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C804	RETINOIC ACID AGENT	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C938	VITAMIN A COMPOUND	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	NCIT:C986	ACIVICIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:12574	GEMCITABINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:1297766	ATORVASTATIN CALCIUM TRIHYDRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:1310469	DEHYDRATED ALCOHOL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:1367075	THROMBIN ALFA	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:1371906	EDODEKIN ALFA	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:142433	DOXORUBICIN HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:15657	DECITABINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:1596450	GENTAMICIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:203128	MIDAZOLAM HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:236594	AMPHOTERICIN B LIPOSOMAL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:25025	FINASTERIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:2555	CISPLATIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:3131	DEFEROXAMINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:35302	SIROLIMUS	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:376	CORTICOTROPIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGM2	ENSG00000198959	mechanical_adverse	RXCUI:40137	TAMOXIFEN CITRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.355903759158416	9.19366322876041	6.143194604301974	0.0	50.6927615922208	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
